route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
122,sat,1271,Stamp Student Union - Slip (Arrival),0,1224,122_loop_1
122,sat,1272,Stamp Student Union - Slip (Arrival),0,1224,122_loop_1
122,sat,1273,Stamp Student Union - Slip (Arrival),0,1224,122_loop_1
122,sat,1274,Stamp Student Union - Slip (Arrival),0,1224,122_loop_1
108,th,1275,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1276,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1277,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1278,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1279,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1280,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1281,Regents Drive Garage (Arrival),0,1081,108_chateau_1
108,th,1282,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1283,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1284,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1285,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1286,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1287,Regents Drive Garage (Arrival),0,1082,108_chateau_1
108,th,1288,Regents Drive Garage (Arrival),0,1082,108_chateau_1
115,mtw,1289,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1290,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1291,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1292,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1293,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1294,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1295,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1296,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,mtw,1297,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
114,f,1298,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1299,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1300,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1301,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1302,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1303,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1304,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1305,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1306,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1307,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1308,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1309,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1310,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,f,1311,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
115,mtw,1312,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,mtw,1313,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,mtw,1314,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,mtw,1315,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,mtw,1316,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,mtw,1317,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
127,mtw,1318,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1319,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1320,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1321,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1322,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1323,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1324,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1325,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,mtw,1326,Regents Drive Garage (Arrival),0,1272,127_mazz_1
114,f,1327,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1328,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1329,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1330,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1331,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1332,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1333,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1334,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1335,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1336,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1337,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1338,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1339,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,f,1340,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
126,f,1341,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,f,1342,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,f,1343,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,f,1344,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,f,1345,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,f,1346,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,f,1347,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,f,1348,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
127,mtw,1349,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1350,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1351,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1352,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1353,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1354,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1355,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1356,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,mtw,1357,Regents Drive Garage (Arrival),0,1271,127_mazz_1
126,f,1358,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,f,1359,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,f,1360,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,f,1361,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,f,1362,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,f,1363,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,f,1364,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,f,1365,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
114,f,1366,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1367,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1368,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1369,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1370,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1371,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1372,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1373,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1374,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1375,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1376,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1377,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1378,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,f,1379,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1380,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1381,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1382,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1383,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1384,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1385,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1386,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1387,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1388,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1389,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1390,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1391,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,f,1392,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1393,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1394,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1395,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1396,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1397,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1398,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1399,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1400,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1401,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1402,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1403,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,f,1404,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
117,f,1405,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1406,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1407,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1408,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1409,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1410,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1411,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1412,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1413,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1414,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1415,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1416,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1417,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1418,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1419,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
117,f,1420,Stamp Student Union - Slip (Arrival),0,1171,117_loop_1
132,mtw,1421,Stamp Student Union - Slip (Arrival),0,1326,132_loop_1
132,mtw,1422,Stamp Student Union - Slip (Arrival),0,1326,132_loop_1
132,mtw,1423,Stamp Student Union - Slip (Arrival),0,1326,132_loop_1
132,mtw,1424,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1425,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1426,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1427,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1428,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1429,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1430,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1431,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1432,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1433,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1434,Stamp Student Union - Slip (Arrival),0,1325,132_loop_1
132,mtw,1435,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1436,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1437,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1438,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1439,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1440,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1441,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1442,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1443,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1444,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1445,Stamp Student Union - Slip (Arrival),0,1324,132_loop_1
132,mtw,1446,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1447,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1448,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1449,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1450,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1451,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1452,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1453,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1454,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1455,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1456,Stamp Student Union - Slip (Arrival),0,1323,132_loop_1
132,mtw,1457,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1458,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1459,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1460,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1461,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1462,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1463,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1464,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1465,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1466,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1467,Stamp Student Union - Slip (Arrival),0,1322,132_loop_1
132,mtw,1468,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1469,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1470,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1471,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1472,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1473,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1474,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1475,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1476,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1477,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1478,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
132,mtw,1479,Stamp Student Union - Slip (Arrival),0,1321,132_loop_1
105,f,1480,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1481,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1482,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1483,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1484,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1485,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1486,Stamp Student Union - Slip (Arrival),0,1054,105_guilrowa_1
105,f,1487,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1488,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1489,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1490,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1491,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1492,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
105,f,1493,Stamp Student Union - Slip (Arrival),0,1053,105_guilrowa_1
104,sun,1494,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1495,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1496,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1497,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1498,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1499,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1500,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,sun,1501,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
105,f,1502,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1503,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1504,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1505,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1506,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1507,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
105,f,1508,Stamp Student Union - Slip (Arrival),0,1052,105_guilrowa_1
116,sun,1509,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1510,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1511,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1512,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1513,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1514,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1515,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1516,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1517,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1518,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,sun,1519,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
117,f,1520,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
117,f,1521,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
117,f,1522,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
117,f,1523,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
117,f,1524,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
117,f,1525,Stamp Student Union - Slip (Arrival),0,1173,117_loop_1
105,f,1526,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1527,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1528,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1529,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1530,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1531,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1532,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
105,f,1533,Stamp Student Union - Slip (Arrival),0,1051,105_guilrowa_1
116,sun,1534,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1535,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1536,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1537,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1538,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1539,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1540,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1541,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1542,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1543,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1544,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,sun,1545,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
117,f,1546,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1547,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1548,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1549,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1550,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1551,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1552,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1553,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1554,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1555,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1556,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1557,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1558,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1559,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
117,f,1560,Stamp Student Union - Slip (Arrival),0,1172,117_loop_1
104,sun,1561,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1562,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1563,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1564,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1565,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1566,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1567,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1568,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1569,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1570,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1571,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,sun,1572,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1573,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1574,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1575,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1576,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1577,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1578,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1579,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,sun,1580,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
116,sun,1581,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1582,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1583,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1584,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1585,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1586,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1587,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1588,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
116,sun,1589,Stamp Student Union - Slip (Arrival),0,1163,116_loop_1
104,sun,1590,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1591,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1592,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1593,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1594,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1595,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1596,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1597,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1598,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1599,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1600,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1601,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,sun,1602,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
105,f,1603,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1604,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1605,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1606,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1607,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1608,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
105,f,1609,Stamp Student Union - Slip (Arrival),0,1056,105_guilrowa_1
104,sun,1610,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,sun,1611,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,sun,1612,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,sun,1613,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
105,f,1614,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1615,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1616,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1617,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1618,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1619,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
105,f,1620,Stamp Student Union - Slip (Arrival),0,1055,105_guilrowa_1
104,f,1621,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1622,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1623,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1624,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1625,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1626,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1627,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1628,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1629,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1630,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1631,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,f,1632,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1633,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1634,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1635,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1636,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1637,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,f,1638,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
