trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
176,,,memo_out,23,5711.16,0
176,,,mont_out,24,6019.64,0
176,,,baltritc_s,25,6487.84,0
176,,,mcirc_s,26,7297.66,0
176,22:46:00,22:46:00,stamsuhh_a,27,7625.6,1
177,00:38:00,00:38:00,stamsuhh_d,1,75.44,1
177,,,hoff,2,263.91,0
177,,,uniofiel,3,333.87,0
177,,,biofield,4,663.77,0
177,,,regestad,5,943.69,0
177,,,regefarm_out,6,1041.63,0
177,,,regecomc_out,7,1305.44,0
177,,,regepain_out,8,1527.62,0
177,,,shutbase_out,9,1734.13,0
177,,,lot4_out,10,2116.39,0
177,,,cour300,11,2685.01,0
177,,,cour400,12,2805.52,0
177,00:49:00,00:49:00,cour500,13,2946.3,1
177,,,gree,14,3167.86,0
177,,,greemetz,15,3391.93,0
177,,,lot4i_r,16,3923.71,0
177,,,shutbase_in,17,4298.33,0
177,,,regepain,18,4520.79,0
177,,,regecomc_in,19,4702.77,0
177,,,regefarm_in,20,4970.42,0
177,00:59:00,00:59:00,regegara_d,21,5188.14,1
177,,,mitc_out,22,5519.15,0
177,,,memo_out,23,5711.16,0
177,,,mont_out,24,6019.64,0
177,,,baltritc_s,25,6487.84,0
177,,,mcirc_s,26,7297.66,0
177,01:11:00,01:11:00,stamsuhh_a,27,7625.6,1
178,01:11:00,01:11:00,stamsuhh_d,1,75.44,1
178,,,hoff,2,263.91,0
178,,,uniofiel,3,333.87,0
178,,,biofield,4,663.77,0
178,,,regestad,5,943.69,0
178,,,regefarm_out,6,1041.63,0
178,,,regecomc_out,7,1305.44,0
178,,,regepain_out,8,1527.62,0
178,,,shutbase_out,9,1734.13,0
178,,,lot4_out,10,2116.39,0
178,,,cour300,11,2685.01,0
178,,,cour400,12,2805.52,0
178,01:22:00,01:22:00,cour500,13,2946.3,1
178,,,gree,14,3167.86,0
178,,,greemetz,15,3391.93,0
178,,,lot4i_r,16,3923.71,0
178,,,shutbase_in,17,4298.33,0
178,,,regepain,18,4520.79,0
178,,,regecomc_in,19,4702.77,0
178,,,regefarm_in,20,4970.42,0
178,01:32:00,01:32:00,regegara_d,21,5188.14,1
178,,,mitc_out,22,5519.15,0
178,,,memo_out,23,5711.16,0
178,,,mont_out,24,6019.64,0
178,,,baltritc_s,25,6487.84,0
178,,,mcirc_s,26,7297.66,0
178,01:44:00,01:44:00,stamsuhh_a,27,7625.6,1
179,01:44:00,01:44:00,stamsuhh_d,1,75.44,1
179,,,hoff,2,263.91,0
179,,,uniofiel,3,333.87,0
179,,,biofield,4,663.77,0
179,,,regestad,5,943.69,0
179,,,regefarm_out,6,1041.63,0
179,,,regecomc_out,7,1305.44,0
179,,,regepain_out,8,1527.62,0
179,,,shutbase_out,9,1734.13,0
179,,,lot4_out,10,2116.39,0
179,,,cour300,11,2685.01,0
179,,,cour400,12,2805.52,0
179,01:55:00,01:55:00,cour500,13,2946.3,1
179,,,gree,14,3167.86,0
179,,,greemetz,15,3391.93,0
179,,,lot4i_r,16,3923.71,0
179,,,shutbase_in,17,4298.33,0
179,,,regepain,18,4520.79,0
179,,,regecomc_in,19,4702.77,0
179,,,regefarm_in,20,4970.42,0
179,02:05:00,02:05:00,regegara_d,21,5188.14,1
179,,,mitc_out,22,5519.15,0
179,,,memo_out,23,5711.16,0
179,,,mont_out,24,6019.64,0
179,,,baltritc_s,25,6487.84,0
179,,,mcirc_s,26,7297.66,0
179,02:17:00,02:17:00,stamsuhh_a,27,7625.6,1
180,02:17:00,02:17:00,stamsuhh_d,1,75.44,1
180,,,hoff,2,263.91,0
180,,,uniofiel,3,333.87,0
180,,,biofield,4,663.77,0
180,,,regestad,5,943.69,0
180,,,regefarm_out,6,1041.63,0
180,,,regecomc_out,7,1305.44,0
180,,,regepain_out,8,1527.62,0
180,,,shutbase_out,9,1734.13,0
180,,,lot4_out,10,2116.39,0
180,,,cour300,11,2685.01,0
180,,,cour400,12,2805.52,0
180,02:28:00,02:28:00,cour500,13,2946.3,1
180,,,gree,14,3167.86,0
180,,,greemetz,15,3391.93,0
180,,,lot4i_r,16,3923.71,0
180,,,shutbase_in,17,4298.33,0
180,,,regepain,18,4520.79,0
180,,,regecomc_in,19,4702.77,0
180,,,regefarm_in,20,4970.42,0
180,02:38:00,02:38:00,regegara_d,21,5188.14,1
180,,,mitc_out,22,5519.15,0
180,,,memo_out,23,5711.16,0
180,,,mont_out,24,6019.64,0
180,,,baltritc_s,25,6487.84,0
180,,,mcirc_s,26,7297.66,0
180,02:50:00,02:50:00,stamsuhh_a,27,7625.6,1
181,17:30:00,17:30:00,regdrgar_d,1,34.43,1
181,,,mitc_out,2,363.74,0
181,,,memo_out,3,567.04,0
181,,,mont_out,4,865.43,0
181,,,collprin_ob,5,1253.71,0
181,,,collhopk_ob,6,1384.69,0
181,,,collrhod_ob,7,1509.65,0
181,,,rhodknox_ob,8,1640.98,0
181,17:42:00,17:42:00,cpmcalv,9,2092.22,1
181,,,rhodknox_ib,10,2577.91,0
181,,,collrhod_ib,11,2701.39,0
181,,,collhopk_ib,12,2836.19,0
181,,,collprin_ib,13,2970.53,0
181,,,mont_in,14,3370.93,0
181,,,memo_in,15,3630.27,0
181,,,mitc_in,16,3833.18,0
181,,,campmath,17,4080.74,0
181,,,painglen,18,4430.72,0
181,17:54:00,17:54:00,regdrgar_a,19,4786.97,1
182,17:54:00,17:54:00,regdrgar_d,1,34.43,1
182,,,mitc_out,2,363.74,0
182,,,memo_out,3,567.04,0
182,,,mont_out,4,865.43,0
182,,,collprin_ob,5,1253.71,0
182,,,collhopk_ob,6,1384.69,0
182,,,collrhod_ob,7,1509.65,0
182,,,rhodknox_ob,8,1640.98,0
182,18:06:00,18:06:00,cpmcalv,9,2092.22,1
182,,,rhodknox_ib,10,2577.91,0
182,,,collrhod_ib,11,2701.39,0
182,,,collhopk_ib,12,2836.19,0
182,,,collprin_ib,13,2970.53,0
182,,,mont_in,14,3370.93,0
182,,,memo_in,15,3630.27,0
182,,,mitc_in,16,3833.18,0
182,,,campmath,17,4080.74,0
182,,,painglen,18,4430.72,0
182,18:18:00,18:18:00,regdrgar_a,19,4786.97,1
183,18:18:00,18:18:00,regdrgar_d,1,34.43,1
183,,,mitc_out,2,363.74,0
183,,,memo_out,3,567.04,0
183,,,mont_out,4,865.43,0
183,,,collprin_ob,5,1253.71,0
183,,,collhopk_ob,6,1384.69,0
183,,,collrhod_ob,7,1509.65,0
183,,,rhodknox_ob,8,1640.98,0
183,18:30:00,18:30:00,cpmcalv,9,2092.22,1
183,,,rhodknox_ib,10,2577.91,0
183,,,collrhod_ib,11,2701.39,0
183,,,collhopk_ib,12,2836.19,0
183,,,collprin_ib,13,2970.53,0
183,,,mont_in,14,3370.93,0
183,,,memo_in,15,3630.27,0
183,,,mitc_in,16,3833.18,0
183,,,campmath,17,4080.74,0
183,,,painglen,18,4430.72,0
183,18:42:00,18:42:00,regdrgar_a,19,4786.97,1
184,18:42:00,18:42:00,regdrgar_d,1,34.43,1
184,,,mitc_out,2,363.74,0
184,,,memo_out,3,567.04,0
184,,,mont_out,4,865.43,0
184,,,collprin_ob,5,1253.71,0
184,,,collhopk_ob,6,1384.69,0
184,,,collrhod_ob,7,1509.65,0
184,,,rhodknox_ob,8,1640.98,0
184,18:54:00,18:54:00,cpmcalv,9,2092.22,1
184,,,rhodknox_ib,10,2577.91,0
184,,,collrhod_ib,11,2701.39,0
184,,,collhopk_ib,12,2836.19,0
184,,,collprin_ib,13,2970.53,0
184,,,mont_in,14,3370.93,0
184,,,memo_in,15,3630.27,0
184,,,mitc_in,16,3833.18,0
184,,,campmath,17,4080.74,0
184,,,painglen,18,4430.72,0
184,19:06:00,19:06:00,regdrgar_a,19,4786.97,1
185,19:06:00,19:06:00,regdrgar_d,1,34.43,1
185,,,mitc_out,2,363.74,0
185,,,memo_out,3,567.04,0
185,,,mont_out,4,865.43,0
185,,,collprin_ob,5,1253.71,0
185,,,collhopk_ob,6,1384.69,0
185,,,collrhod_ob,7,1509.65,0
185,,,rhodknox_ob,8,1640.98,0
185,19:18:00,19:18:00,cpmcalv,9,2092.22,1
185,,,rhodknox_ib,10,2577.91,0
185,,,collrhod_ib,11,2701.39,0
185,,,collhopk_ib,12,2836.19,0
185,,,collprin_ib,13,2970.53,0
185,,,mont_in,14,3370.93,0
185,,,memo_in,15,3630.27,0
185,,,mitc_in,16,3833.18,0
185,,,campmath,17,4080.74,0
185,,,painglen,18,4430.72,0
185,19:30:00,19:30:00,regdrgar_a,19,4786.97,1
186,19:30:00,19:30:00,regdrgar_d,1,34.43,1
186,,,mitc_out,2,363.74,0
186,,,memo_out,3,567.04,0
186,,,mont_out,4,865.43,0
186,,,collprin_ob,5,1253.71,0
186,,,collhopk_ob,6,1384.69,0
186,,,collrhod_ob,7,1509.65,0
186,,,rhodknox_ob,8,1640.98,0
186,19:42:00,19:42:00,cpmcalv,9,2092.22,1
186,,,rhodknox_ib,10,2577.91,0
186,,,collrhod_ib,11,2701.39,0
186,,,collhopk_ib,12,2836.19,0
186,,,collprin_ib,13,2970.53,0
186,,,mont_in,14,3370.93,0
186,,,memo_in,15,3630.27,0
186,,,mitc_in,16,3833.18,0
186,,,campmath,17,4080.74,0
186,,,painglen,18,4430.72,0
186,19:54:00,19:54:00,regdrgar_a,19,4786.97,1
187,21:30:00,21:30:00,regdrgar_d,1,34.43,1
187,,,mitc_out,2,363.74,0
187,,,memo_out,3,567.04,0
187,,,mont_out,4,865.43,0
187,,,collprin_ob,5,1253.71,0
187,,,collhopk_ob,6,1384.69,0
187,,,collrhod_ob,7,1509.65,0
187,,,rhodknox_ob,8,1640.98,0
187,21:42:00,21:42:00,cpmcalv,9,2092.22,1
187,,,rhodknox_ib,10,2577.91,0
187,,,collrhod_ib,11,2701.39,0
187,,,collhopk_ib,12,2836.19,0
187,,,collprin_ib,13,2970.53,0
187,,,mont_in,14,3370.93,0
187,,,memo_in,15,3630.27,0
187,,,mitc_in,16,3833.18,0
187,,,campmath,17,4080.74,0
187,,,painglen,18,4430.72,0
187,21:54:00,21:54:00,regdrgar_a,19,4786.97,1
188,21:54:00,21:54:00,regdrgar_d,1,34.43,1
188,,,mitc_out,2,363.74,0
188,,,memo_out,3,567.04,0
188,,,mont_out,4,865.43,0
188,,,collprin_ob,5,1253.71,0
188,,,collhopk_ob,6,1384.69,0
188,,,collrhod_ob,7,1509.65,0
188,,,rhodknox_ob,8,1640.98,0
188,22:07:00,22:07:00,cpmcalv,9,2092.22,1
188,,,rhodknox_ib,10,2577.91,0
188,,,collrhod_ib,11,2701.39,0
188,,,collhopk_ib,12,2836.19,0
188,,,collprin_ib,13,2970.53,0
188,,,mont_in,14,3370.93,0
188,,,memo_in,15,3630.27,0
188,,,mitc_in,16,3833.18,0
188,,,campmath,17,4080.74,0
188,,,painglen,18,4430.72,0
188,22:18:00,22:18:00,regdrgar_a,19,4786.97,1
189,22:18:00,22:18:00,regdrgar_d,1,34.43,1
189,,,mitc_out,2,363.74,0
189,,,memo_out,3,567.04,0
189,,,mont_out,4,865.43,0
189,,,collprin_ob,5,1253.71,0
189,,,collhopk_ob,6,1384.69,0
189,,,collrhod_ob,7,1509.65,0
189,,,rhodknox_ob,8,1640.98,0
189,22:31:00,22:31:00,cpmcalv,9,2092.22,1
189,,,rhodknox_ib,10,2577.91,0
189,,,collrhod_ib,11,2701.39,0
189,,,collhopk_ib,12,2836.19,0
189,,,collprin_ib,13,2970.53,0
189,,,mont_in,14,3370.93,0
189,,,memo_in,15,3630.27,0
189,,,mitc_in,16,3833.18,0
189,,,campmath,17,4080.74,0
189,,,painglen,18,4430.72,0
189,22:42:00,22:42:00,regdrgar_a,19,4786.97,1
190,22:42:00,22:42:00,regdrgar_d,1,34.43,1
190,,,mitc_out,2,363.74,0
190,,,memo_out,3,567.04,0
190,,,mont_out,4,865.43,0
190,,,collprin_ob,5,1253.71,0
190,,,collhopk_ob,6,1384.69,0
190,,,collrhod_ob,7,1509.65,0
190,,,rhodknox_ob,8,1640.98,0
190,22:54:00,22:54:00,cpmcalv,9,2092.22,1
190,,,rhodknox_ib,10,2577.91,0
190,,,collrhod_ib,11,2701.39,0
190,,,collhopk_ib,12,2836.19,0
190,,,collprin_ib,13,2970.53,0
190,,,mont_in,14,3370.93,0
190,,,memo_in,15,3630.27,0
190,,,mitc_in,16,3833.18,0
190,,,campmath,17,4080.74,0
190,,,painglen,18,4430.72,0
190,23:06:00,23:06:00,regdrgar_a,19,4786.97,1
191,23:06:00,23:06:00,regdrgar_d,1,34.43,1
191,,,mitc_out,2,363.74,0
191,,,memo_out,3,567.04,0
191,,,mont_out,4,865.43,0
191,,,collprin_ob,5,1253.71,0
191,,,collhopk_ob,6,1384.69,0
191,,,collrhod_ob,7,1509.65,0
191,,,rhodknox_ob,8,1640.98,0
191,23:19:00,23:19:00,cpmcalv,9,2092.22,1
191,,,rhodknox_ib,10,2577.91,0
191,,,collrhod_ib,11,2701.39,0
191,,,collhopk_ib,12,2836.19,0
191,,,collprin_ib,13,2970.53,0
191,,,mont_in,14,3370.93,0
191,,,memo_in,15,3630.27,0
191,,,mitc_in,16,3833.18,0
191,,,campmath,17,4080.74,0
191,,,painglen,18,4430.72,0
191,23:30:00,23:30:00,regdrgar_a,19,4786.97,1
192,23:30:00,23:30:00,regdrgar_d,1,34.43,1
192,,,mitc_out,2,363.74,0
192,,,memo_out,3,567.04,0
192,,,mont_out,4,865.43,0
192,,,collprin_ob,5,1253.71,0
192,,,collhopk_ob,6,1384.69,0
192,,,collrhod_ob,7,1509.65,0
192,,,rhodknox_ob,8,1640.98,0
192,23:43:00,23:43:00,cpmcalv,9,2092.22,1
192,,,rhodknox_ib,10,2577.91,0
192,,,collrhod_ib,11,2701.39,0
192,,,collhopk_ib,12,2836.19,0
192,,,collprin_ib,13,2970.53,0
192,,,mont_in,14,3370.93,0
192,,,memo_in,15,3630.27,0
192,,,mitc_in,16,3833.18,0
192,,,campmath,17,4080.74,0
192,,,painglen,18,4430.72,0
192,23:54:00,23:54:00,regdrgar_a,19,4786.97,1
193,23:54:00,23:54:00,regdrgar_d,1,34.43,1
193,,,mitc_out,2,363.74,0
193,,,memo_out,3,567.04,0
193,,,mont_out,4,865.43,0
193,,,collprin_ob,5,1253.71,0
193,,,collhopk_ob,6,1384.69,0
193,,,collrhod_ob,7,1509.65,0
193,,,rhodknox_ob,8,1640.98,0
193,24:07:00,24:07:00,cpmcalv,9,2092.22,1
193,,,rhodknox_ib,10,2577.91,0
193,,,collrhod_ib,11,2701.39,0
193,,,collhopk_ib,12,2836.19,0
193,,,collprin_ib,13,2970.53,0
193,,,mont_in,14,3370.93,0
193,,,memo_in,15,3630.27,0
193,,,mitc_in,16,3833.18,0
193,,,campmath,17,4080.74,0
193,,,painglen,18,4430.72,0
193,24:18:00,24:18:00,regdrgar_a,19,4786.97,1
194,19:54:00,19:54:00,regdrgar_d,1,34.43,1
194,,,mitc_out,2,363.74,0
194,,,memo_out,3,567.04,0
194,,,mont_out,4,865.43,0
194,,,collprin_ob,5,1253.71,0
194,,,collhopk_ob,6,1384.69,0
194,,,collrhod_ob,7,1509.65,0
194,,,rhodknox_ob,8,1640.98,0
194,20:06:00,20:06:00,cpmcalv,9,2092.22,1
194,,,rhodknox_ib,10,2577.91,0
194,,,collrhod_ib,11,2701.39,0
194,,,collhopk_ib,12,2836.19,0
194,,,collprin_ib,13,2970.53,0
194,,,mont_in,14,3370.93,0
194,,,memo_in,15,3630.27,0
194,,,mitc_in,16,3833.18,0
194,,,campmath,17,4080.74,0
194,,,painglen,18,4430.72,0
194,20:18:00,20:18:00,regdrgar_a,19,4786.97,1
195,20:18:00,20:18:00,regdrgar_d,1,34.43,1
195,,,mitc_out,2,363.74,0
195,,,memo_out,3,567.04,0
195,,,mont_out,4,865.43,0
195,,,collprin_ob,5,1253.71,0
195,,,collhopk_ob,6,1384.69,0
195,,,collrhod_ob,7,1509.65,0
195,,,rhodknox_ob,8,1640.98,0
195,20:30:00,20:30:00,cpmcalv,9,2092.22,1
195,,,rhodknox_ib,10,2577.91,0
195,,,collrhod_ib,11,2701.39,0
195,,,collhopk_ib,12,2836.19,0
195,,,collprin_ib,13,2970.53,0
195,,,mont_in,14,3370.93,0
195,,,memo_in,15,3630.27,0
195,,,mitc_in,16,3833.18,0
195,,,campmath,17,4080.74,0
195,,,painglen,18,4430.72,0
195,20:42:00,20:42:00,regdrgar_a,19,4786.97,1
196,20:42:00,20:42:00,regdrgar_d,1,34.43,1
196,,,mitc_out,2,363.74,0
196,,,memo_out,3,567.04,0
196,,,mont_out,4,865.43,0
196,,,collprin_ob,5,1253.71,0
196,,,collhopk_ob,6,1384.69,0
196,,,collrhod_ob,7,1509.65,0
196,,,rhodknox_ob,8,1640.98,0
196,20:54:00,20:54:00,cpmcalv,9,2092.22,1
196,,,rhodknox_ib,10,2577.91,0
196,,,collrhod_ib,11,2701.39,0
196,,,collhopk_ib,12,2836.19,0
196,,,collprin_ib,13,2970.53,0
196,,,mont_in,14,3370.93,0
196,,,memo_in,15,3630.27,0
196,,,mitc_in,16,3833.18,0
196,,,campmath,17,4080.74,0
196,,,painglen,18,4430.72,0
196,21:06:00,21:06:00,regdrgar_a,19,4786.97,1
197,21:06:00,21:06:00,regdrgar_d,1,34.43,1
197,,,mitc_out,2,363.74,0
197,,,memo_out,3,567.04,0
197,,,mont_out,4,865.43,0
197,,,collprin_ob,5,1253.71,0
197,,,collhopk_ob,6,1384.69,0
197,,,collrhod_ob,7,1509.65,0
197,,,rhodknox_ob,8,1640.98,0
197,21:18:00,21:18:00,cpmcalv,9,2092.22,1
197,,,rhodknox_ib,10,2577.91,0
197,,,collrhod_ib,11,2701.39,0
197,,,collhopk_ib,12,2836.19,0
197,,,collprin_ib,13,2970.53,0
197,,,mont_in,14,3370.93,0
197,,,memo_in,15,3630.27,0
197,,,mitc_in,16,3833.18,0
197,,,campmath,17,4080.74,0
197,,,painglen,18,4430.72,0
197,21:30:00,21:30:00,regdrgar_a,19,4786.97,1
198,14:30:00,14:30:00,regegara_d,1,32.73,1
198,,,stamsu_d,2,516.1,0
198,,,artsoci,3,954.13,0
198,,,camplt1d,4,1404.66,0
198,,,umuc,5,1670.25,0
198,,,metzgree_out,6,3912.85,0
198,,,metz36th,7,4221.64,0
198,,,metzstan_out,8,4456.03,0
198,,,metzsa,9,4724.52,0
198,,,arch_ob,10,5161.15,0
198,,,metzadel,11,5824.95,0
198,,,coolspri_out,12,6396.06,0
198,,,metzpres,13,6686.36,0
198,,,metznham_out,14,7111.33,0
198,,,nhamfox,15,7566.1,0
198,,,nhamadel_out,16,7911.02,0
198,,,nhamoak_out,17,8364.83,0
198,14:58:00,14:58:00,chateau_r,18,8631.79,1
198,,,nhamadel_in,19,9341.44,0
198,,,metznham_in,20,10254.53,0
198,,,metz1811,21,10602.9,0
198,,,coolspri_in,22,10882.26,0
198,,,metz24th,23,11407.97,0
198,,,metzarch,24,12101.91,0
198,,,metzobse,25,12484.1,0
198,,,metzstan_in,26,12757.3,0
198,,,metz36th_in,27,13053.74,0
198,,,metzgree_in,28,13349.79,0
198,,,lot4_in,29,13872.75,0
198,,,shutbase_in,30,14247.37,0
198,,,painrege_bus,31,14458.37,0
198,,,painstad,32,14816.01,0
198,15:20:00,15:20:00,regegara_a,33,15152.37,1
199,15:20:00,15:20:00,regegara_d,1,32.73,1
199,,,stamsu_d,2,516.1,0
199,,,artsoci,3,954.13,0
199,,,camplt1d,4,1404.66,0
199,,,umuc,5,1670.25,0
199,,,metzgree_out,6,3912.85,0
199,,,metz36th,7,4221.64,0
199,,,metzstan_out,8,4456.03,0
199,,,metzsa,9,4724.52,0
199,,,arch_ob,10,5161.15,0
199,,,metzadel,11,5824.95,0
199,,,coolspri_out,12,6396.06,0
199,,,metzpres,13,6686.36,0
199,,,metznham_out,14,7111.33,0
199,,,nhamfox,15,7566.1,0
199,,,nhamadel_out,16,7911.02,0
199,,,nhamoak_out,17,8364.83,0
199,15:48:00,15:48:00,chateau_r,18,8631.79,1
199,,,nhamadel_in,19,9341.44,0
199,,,metznham_in,20,10254.53,0
199,,,metz1811,21,10602.9,0
199,,,coolspri_in,22,10882.26,0
199,,,metz24th,23,11407.97,0
199,,,metzarch,24,12101.91,0
199,,,metzobse,25,12484.1,0
199,,,metzstan_in,26,12757.3,0
199,,,metz36th_in,27,13053.74,0
199,,,metzgree_in,28,13349.79,0
199,,,lot4_in,29,13872.75,0
199,,,shutbase_in,30,14247.37,0
199,,,painrege_bus,31,14458.37,0
199,,,painstad,32,14816.01,0
199,16:10:00,16:10:00,regegara_a,33,15152.37,1
200,16:10:00,16:10:00,regegara_d,1,32.73,1
200,,,stamsu_d,2,516.1,0
200,,,artsoci,3,954.13,0
200,,,camplt1d,4,1404.66,0
200,,,umuc,5,1670.25,0
200,,,metzgree_out,6,3912.85,0
200,,,metz36th,7,4221.64,0
200,,,metzstan_out,8,4456.03,0
200,,,metzsa,9,4724.52,0
200,,,arch_ob,10,5161.15,0
200,,,metzadel,11,5824.95,0
200,,,coolspri_out,12,6396.06,0
200,,,metzpres,13,6686.36,0
200,,,metznham_out,14,7111.33,0
200,,,nhamfox,15,7566.1,0
200,,,nhamadel_out,16,7911.02,0
200,,,nhamoak_out,17,8364.83,0
200,16:38:00,16:38:00,chateau_r,18,8631.79,1
200,,,nhamadel_in,19,9341.44,0
200,,,metznham_in,20,10254.53,0
200,,,metz1811,21,10602.9,0
200,,,coolspri_in,22,10882.26,0
200,,,metz24th,23,11407.97,0
200,,,metzarch,24,12101.91,0
200,,,metzobse,25,12484.1,0
200,,,metzstan_in,26,12757.3,0
200,,,metz36th_in,27,13053.74,0
200,,,metzgree_in,28,13349.79,0
200,,,lot4_in,29,13872.75,0
200,,,shutbase_in,30,14247.37,0
200,,,painrege_bus,31,14458.37,0
200,,,painstad,32,14816.01,0
200,17:00:00,17:00:00,regegara_a,33,15152.37,1
201,17:00:00,17:00:00,regegara_d,1,32.73,1
201,,,stamsu_d,2,516.1,0
201,,,artsoci,3,954.13,0
201,,,camplt1d,4,1404.66,0
201,,,umuc,5,1670.25,0
201,,,metzgree_out,6,3912.85,0
201,,,metz36th,7,4221.64,0
201,,,metzstan_out,8,4456.03,0
201,,,metzsa,9,4724.52,0
201,,,arch_ob,10,5161.15,0
201,,,metzadel,11,5824.95,0
201,,,coolspri_out,12,6396.06,0
201,,,metzpres,13,6686.36,0
201,,,metznham_out,14,7111.33,0
201,,,nhamfox,15,7566.1,0
201,,,nhamadel_out,16,7911.02,0
201,,,nhamoak_out,17,8364.83,0
201,17:28:00,17:28:00,chateau_r,18,8631.79,1
201,,,nhamadel_in,19,9341.44,0
201,,,metznham_in,20,10254.53,0
201,,,metz1811,21,10602.9,0
201,,,coolspri_in,22,10882.26,0
201,,,metz24th,23,11407.97,0
201,,,metzarch,24,12101.91,0
201,,,metzobse,25,12484.1,0
201,,,metzstan_in,26,12757.3,0
201,,,metz36th_in,27,13053.74,0
201,,,metzgree_in,28,13349.79,0
201,,,lot4_in,29,13872.75,0
201,,,shutbase_in,30,14247.37,0
201,,,painrege_bus,31,14458.37,0
201,,,painstad,32,14816.01,0
201,17:50:00,17:50:00,regegara_a,33,15152.37,1
202,17:50:00,17:50:00,regegara_d,1,32.73,1
202,,,stamsu_d,2,516.1,0
202,,,artsoci,3,954.13,0
202,,,camplt1d,4,1404.66,0
202,,,umuc,5,1670.25,0
202,,,metzgree_out,6,3912.85,0
202,,,metz36th,7,4221.64,0
202,,,metzstan_out,8,4456.03,0
202,,,metzsa,9,4724.52,0
202,,,arch_ob,10,5161.15,0
202,,,metzadel,11,5824.95,0
202,,,coolspri_out,12,6396.06,0
202,,,metzpres,13,6686.36,0
202,,,metznham_out,14,7111.33,0
202,,,nhamfox,15,7566.1,0
202,,,nhamadel_out,16,7911.02,0
202,,,nhamoak_out,17,8364.83,0
202,18:18:00,18:18:00,chateau_r,18,8631.79,1
202,,,nhamadel_in,19,9341.44,0
202,,,metznham_in,20,10254.53,0
202,,,metz1811,21,10602.9,0
202,,,coolspri_in,22,10882.26,0
202,,,metz24th,23,11407.97,0
202,,,metzarch,24,12101.91,0
202,,,metzobse,25,12484.1,0
202,,,metzstan_in,26,12757.3,0
202,,,metz36th_in,27,13053.74,0
202,,,metzgree_in,28,13349.79,0
202,,,lot4_in,29,13872.75,0
202,,,shutbase_in,30,14247.37,0
202,,,painrege_bus,31,14458.37,0
202,,,painstad,32,14816.01,0
202,18:40:00,18:40:00,regegara_a,33,15152.37,1
203,20:05:00,20:05:00,regegara_d,1,32.73,1
203,,,stamsu_d,2,516.1,0
203,,,artsoci,3,954.13,0
203,,,camplt1d,4,1404.66,0
203,,,umuc,5,1670.25,0
203,,,metzgree_out,6,3912.85,0
203,,,metz36th,7,4221.64,0
203,,,metzstan_out,8,4456.03,0
203,,,metzsa,9,4724.52,0
203,,,arch_ob,10,5161.15,0
203,,,metzadel,11,5824.95,0
203,,,coolspri_out,12,6396.06,0
203,,,metzpres,13,6686.36,0
203,,,metznham_out,14,7111.33,0
203,,,nhamfox,15,7566.1,0
203,,,nhamadel_out,16,7911.02,0
203,,,nhamoak_out,17,8364.83,0
203,20:33:00,20:33:00,chateau_r,18,8631.79,1
203,,,nhamadel_in,19,9341.44,0
203,,,metznham_in,20,10254.53,0
203,,,metz1811,21,10602.9,0
203,,,coolspri_in,22,10882.26,0
203,,,metz24th,23,11407.97,0
203,,,metzarch,24,12101.91,0
203,,,metzobse,25,12484.1,0
203,,,metzstan_in,26,12757.3,0
203,,,metz36th_in,27,13053.74,0
203,,,metzgree_in,28,13349.79,0
203,,,lot4_in,29,13872.75,0
203,,,shutbase_in,30,14247.37,0
203,,,painrege_bus,31,14458.37,0
203,,,painstad,32,14816.01,0
203,20:55:00,20:55:00,regegara_a,33,15152.37,1
204,20:55:00,20:55:00,regegara_d,1,32.73,1
204,,,stamsu_d,2,516.1,0
204,,,artsoci,3,954.13,0
204,,,camplt1d,4,1404.66,0
204,,,umuc,5,1670.25,0
204,,,metzgree_out,6,3912.85,0
204,,,metz36th,7,4221.64,0
204,,,metzstan_out,8,4456.03,0
204,,,metzsa,9,4724.52,0
204,,,arch_ob,10,5161.15,0
204,,,metzadel,11,5824.95,0
204,,,coolspri_out,12,6396.06,0
204,,,metzpres,13,6686.36,0
204,,,metznham_out,14,7111.33,0
204,,,nhamfox,15,7566.1,0
204,,,nhamadel_out,16,7911.02,0
204,,,nhamoak_out,17,8364.83,0
204,21:23:00,21:23:00,chateau_r,18,8631.79,1
204,,,nhamadel_in,19,9341.44,0
204,,,metznham_in,20,10254.53,0
204,,,metz1811,21,10602.9,0
204,,,coolspri_in,22,10882.26,0
204,,,metz24th,23,11407.97,0
204,,,metzarch,24,12101.91,0
204,,,metzobse,25,12484.1,0
204,,,metzstan_in,26,12757.3,0
204,,,metz36th_in,27,13053.74,0
204,,,metzgree_in,28,13349.79,0
204,,,lot4_in,29,13872.75,0
204,,,shutbase_in,30,14247.37,0
204,,,painrege_bus,31,14458.37,0
204,,,painstad,32,14816.01,0
204,21:45:00,21:45:00,regegara_a,33,15152.37,1
205,00:38:00,00:38:00,stamsuhh_d,1,75.44,1
205,,,hoff,2,263.91,0
205,,,uniofiel,3,333.87,0
205,,,biofield,4,663.77,0
205,,,regestad,5,943.69,0
205,,,regefarm_out,6,1041.63,0
205,,,regecomc_out,7,1305.44,0
205,,,regepain_out,8,1527.62,0
205,,,shutbase_out,9,1734.13,0
205,,,lot4_out,10,2116.39,0
205,,,cour300,11,2685.01,0
205,,,cour400,12,2805.52,0
205,00:49:00,00:49:00,cour500,13,2946.3,1
205,,,gree,14,3167.86,0
