route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
BLUE,58,3992042_18934,"LARGO TOWN CENTER",0,,56,3992042,407
BLUE,58,3991949_18934,"LARGO TOWN CENTER",0,,56,3991949,408
BLUE,58,3991950_18934,"LARGO TOWN CENTER",0,,56,3991950,409
BLUE,58,3992039_18934,"LARGO TOWN CENTER",0,,56,3992039,410
BLUE,58,3992037_18934,"LARGO TOWN CENTER",0,,56,3992037,411
BLUE,58,3992040_18934,"LARGO TOWN CENTER",0,,56,3992040,401
BLUE,58,3992206_18934,"LARGO TOWN CENTER",0,,56,3992206,402
BLUE,58,3992211_18934,"LARGO TOWN CENTER",0,,56,3992211,403
BLUE,58,3992213_18934,"LARGO TOWN CENTER",0,,56,3992213,404
BLUE,58,3992208_18934,"LARGO TOWN CENTER",0,,56,3992208,405
BLUE,58,3992303_18934,"LARGO TOWN CENTER",0,,56,3992303,406
BLUE,58,3992243_18934,"LARGO TOWN CENTER",0,,56,3992243,407
BLUE,58,3992242_18934,"LARGO TOWN CENTER",0,,56,3992242,408
BLUE,58,3992238_18934,"LARGO TOWN CENTER",0,,56,3992238,409
BLUE,58,3992241_18934,"LARGO TOWN CENTER",0,,56,3992241,410
BLUE,58,3992239_18934,"LARGO TOWN CENTER",0,,56,3992239,411
BLUE,58,3992244_18934,"LARGO TOWN CENTER",0,,56,3992244,401
BLUE,58,3992237_18934,"LARGO TOWN CENTER",0,,56,3992237,402
BLUE,58,3992240_18934,"LARGO TOWN CENTER",0,,56,3992240,403
BLUE,58,3992245_18934,"LARGO TOWN CENTER",0,,57,3992245,404
BLUE,58,3992381_18934,"LARGO TOWN CENTER",0,,57,3992381,405
BLUE,58,3992326_18934,"LARGO TOWN CENTER",0,,57,3992326,406
BLUE,58,3992329_18934,"LARGO TOWN CENTER",0,,57,3992329,407
BLUE,58,3992334_18934,"LARGO TOWN CENTER",0,,57,3992334,408
BLUE,58,3992323_18934,"LARGO TOWN CENTER",0,,57,3992323,409
BLUE,58,3992128_18934,"LARGO TOWN CENTER",0,,57,3992128,410
BLUE,58,3992195_18934,"LARGO TOWN CENTER",0,,57,3992195,411
BLUE,58,3992204_18934,"LARGO TOWN CENTER",0,,57,3992204,401
BLUE,58,3992132_18934,"LARGO TOWN CENTER",0,,57,3992132,402
BLUE,58,3992198_18934,"LARGO TOWN CENTER",0,,57,3992198,403
BLUE,58,3992192_18934,"LARGO TOWN CENTER",0,,57,3992192,404
BLUE,58,3992191_18934,"LARGO TOWN CENTER",0,,57,3992191,405
BLUE,58,3992600_18934,"LARGO TOWN CENTER",0,,57,3992600,406
BLUE,58,3992504_18934,"LARGO TOWN CENTER",0,,57,3992504,407
BLUE,58,3992538_18934,"LARGO TOWN CENTER",0,,57,3992538,408
BLUE,58,3992533_18934,"LARGO TOWN CENTER",0,,57,3992533,409
BLUE,58,3992598_18934,"LARGO TOWN CENTER",0,,57,3992598,410
BLUE,58,3992599_18934,"LARGO TOWN CENTER",0,,57,3992599,411
BLUE,58,3992460_18934,"LARGO TOWN CENTER",0,,57,3992460,401
BLUE,59,4080015_18934,"LARGO TOWN CENTER",0,,58,4080015,401
BLUE,59,4080012_18934,"LARGO TOWN CENTER",0,,58,4080012,402
BLUE,59,4080016_18934,"LARGO TOWN CENTER",0,,58,4080016,403
BLUE,59,4080018_18934,"LARGO TOWN CENTER",0,,58,4080018,404
BLUE,59,4080017_18934,"LARGO TOWN CENTER",0,,58,4080017,405
BLUE,59,4080014_18934,"LARGO TOWN CENTER",0,,58,4080014,401
BLUE,59,4080069_18934,"LARGO TOWN CENTER",0,,58,4080069,402
BLUE,59,4080058_18934,"LARGO TOWN CENTER",0,,58,4080058,403
BLUE,59,4080033_18934,"LARGO TOWN CENTER",0,,58,4080033,404
BLUE,59,4080039_18934,"LARGO TOWN CENTER",0,,58,4080039,405
BLUE,59,4080063_18934,"LARGO TOWN CENTER",0,,58,4080063,401
BLUE,59,4080048_18934,"LARGO TOWN CENTER",0,,58,4080048,402
BLUE,59,4080034_18934,"LARGO TOWN CENTER",0,,58,4080034,403
BLUE,59,4080060_18934,"LARGO TOWN CENTER",0,,58,4080060,404
BLUE,59,4080047_18934,"LARGO TOWN CENTER",0,,58,4080047,405
BLUE,59,4080083_18934,"LARGO TOWN CENTER",0,,58,4080083,401
BLUE,59,4080084_18934,"LARGO TOWN CENTER",0,,58,4080084,402
BLUE,59,4080102_18934,"LARGO TOWN CENTER",0,,58,4080102,403
BLUE,59,4080105_18934,"LARGO TOWN CENTER",0,,58,4080105,404
BLUE,59,4080087_18934,"LARGO TOWN CENTER",0,,58,4080087,405
BLUE,59,4080179_18934,"LARGO TOWN CENTER",0,,58,4080179,401
BLUE,59,4080187_18934,"LARGO TOWN CENTER",0,,58,4080187,402
BLUE,59,4080194_18934,"LARGO TOWN CENTER",0,,58,4080194,403
BLUE,59,4080186_18934,"LARGO TOWN CENTER",0,,58,4080186,404
BLUE,59,4080182_18934,"LARGO TOWN CENTER",0,,59,4080182,405
BLUE,59,4080228_18934,"LARGO TOWN CENTER",0,,59,4080228,401
BLUE,59,4080240_18934,"LARGO TOWN CENTER",0,,59,4080240,402
BLUE,59,4080243_18934,"LARGO TOWN CENTER",0,,59,4080243,403
BLUE,59,4080287_18934,"LARGO TOWN CENTER",0,,59,4080287,404
BLUE,59,4080274_18934,"LARGO TOWN CENTER",0,,59,4080274,405
BLUE,59,4080271_18934,"LARGO TOWN CENTER",0,,59,4080271,401
BLUE,59,4080269_18934,"LARGO TOWN CENTER",0,,59,4080269,402
BLUE,59,4080297_18934,"LARGO TOWN CENTER",0,,59,4080297,403
BLUE,59,4080250_18934,"LARGO TOWN CENTER",0,,59,4080250,404
BLUE,60,3987247_18934,"LARGO TOWN CENTER",0,,60,3987247,421
BLUE,60,3987246_18934,"LARGO TOWN CENTER",0,,60,3987246,409
BLUE,60,3987248_18934,"LARGO TOWN CENTER",0,,60,3987248,410
BLUE,60,3987252_18934,"LARGO TOWN CENTER",0,,60,3987252,411
BLUE,60,3987250_18934,"LARGO TOWN CENTER",0,,60,3987250,412
BLUE,60,3987372_18934,"LARGO TOWN CENTER",0,,60,3987372,413
BLUE,60,3987251_18934,"LARGO TOWN CENTER",0,,60,3987251,401
BLUE,60,3987249_18934,"LARGO TOWN CENTER",0,,60,3987249,402
BLUE,60,3987259_18934,"LARGO TOWN CENTER",0,,60,3987259,403
BLUE,60,3987294_18934,"LARGO TOWN CENTER",0,,60,3987294,422
BLUE,60,3987264_18934,"LARGO TOWN CENTER",0,,60,3987264,404
BLUE,60,3987371_18934,"LARGO TOWN CENTER",0,,60,3987371,405
BLUE,60,3987268_18934,"LARGO TOWN CENTER",0,,60,3987268,406
BLUE,60,3987261_18934,"LARGO TOWN CENTER",0,,60,3987261,407
BLUE,60,3987255_18934,"LARGO TOWN CENTER",0,,60,3987255,408
BLUE,60,3987267_18934,"LARGO TOWN CENTER",0,,60,3987267,421
BLUE,60,3987254_18934,"LARGO TOWN CENTER",0,,60,3987254,409
BLUE,60,3987370_18934,"LARGO TOWN CENTER",0,,60,3987370,410
BLUE,60,3987262_18934,"LARGO TOWN CENTER",0,,60,3987262,411
BLUE,60,3987265_18934,"LARGO TOWN CENTER",0,,60,3987265,412
BLUE,60,3987298_18934,"LARGO TOWN CENTER",0,,60,3987298,413
BLUE,60,3987266_18934,"LARGO TOWN CENTER",0,,60,3987266,401
BLUE,60,3987292_18934,"LARGO TOWN CENTER",0,,60,3987292,402
BLUE,60,3987374_18934,"LARGO TOWN CENTER",0,,60,3987374,403
BLUE,60,3987258_18934,"LARGO TOWN CENTER",0,,60,3987258,422
BLUE,60,3987257_18934,"LARGO TOWN CENTER",0,,60,3987257,404
BLUE,60,3987253_18934,"LARGO TOWN CENTER",0,,60,3987253,405
BLUE,60,3987256_18934,"LARGO TOWN CENTER",0,,60,3987256,406
BLUE,60,3987297_18934,"LARGO TOWN CENTER",0,,60,3987297,407
BLUE,60,3987263_18934,"LARGO TOWN CENTER",0,,60,3987263,408
BLUE,60,3987260_18934,"LARGO TOWN CENTER",0,,60,3987260,409
BLUE,60,3987290_18934,"LARGO TOWN CENTER",0,,60,3987290,410
BLUE,60,3987296_18934,"LARGO TOWN CENTER",0,,60,3987296,411
BLUE,60,3987295_18934,"LARGO TOWN CENTER",0,,60,3987295,412
BLUE,60,3987287_18934,"LARGO TOWN CENTER",0,,60,3987287,413
BLUE,60,3987288_18934,"LARGO TOWN CENTER",0,,60,3987288,401
BLUE,60,3987299_18934,"LARGO TOWN CENTER",0,,60,3987299,402
BLUE,60,3987291_18934,"LARGO TOWN CENTER",0,,60,3987291,403
BLUE,60,3987300_18934,"LARGO TOWN CENTER",0,,60,3987300,404
BLUE,60,3987301_18934,"LARGO TOWN CENTER",0,,60,3987301,405
BLUE,60,3987302_18934,"LARGO TOWN CENTER",0,,60,3987302,406
BLUE,60,3987289_18934,"LARGO TOWN CENTER",0,,60,3987289,407
BLUE,60,3987293_18934,"LARGO TOWN CENTER",0,,60,3987293,408
BLUE,60,3988017_18934,"LARGO TOWN CENTER",0,,60,3988017,409
BLUE,60,3988015_18934,"LARGO TOWN CENTER",0,,60,3988015,410
BLUE,60,3988012_18934,"LARGO TOWN CENTER",0,,60,3988012,411
BLUE,60,3988013_18934,"LARGO TOWN CENTER",0,,60,3988013,412
BLUE,60,3988016_18934,"LARGO TOWN CENTER",0,,60,3988016,413
BLUE,60,3988024_18934,"LARGO TOWN CENTER",0,,60,3988024,401
BLUE,60,3988021_18934,"LARGO TOWN CENTER",0,,60,3988021,402
BLUE,60,3988036_18934,"LARGO TOWN CENTER",0,,60,3988036,403
BLUE,60,3988014_18934,"LARGO TOWN CENTER",0,,60,3988014,404
BLUE,60,3988242_18934,"LARGO TOWN CENTER",0,,60,3988242,405
BLUE,60,3988249_18934,"LARGO TOWN CENTER",0,,60,3988249,406
BLUE,60,3988251_18934,"LARGO TOWN CENTER",0,,60,3988251,407
BLUE,60,3988246_18934,"LARGO TOWN CENTER",0,,60,3988246,408
BLUE,60,3988247_18934,"LARGO TOWN CENTER",0,,60,3988247,409
BLUE,60,3988243_18934,"LARGO TOWN CENTER",0,,60,3988243,410
BLUE,60,3988108_18934,"LARGO TOWN CENTER",0,,60,3988108,1422
BLUE,60,3988248_18934,"LARGO TOWN CENTER",0,,60,3988248,411
BLUE,60,3988244_18934,"LARGO TOWN CENTER",0,,60,3988244,412
BLUE,60,3988250_18934,"LARGO TOWN CENTER",0,,60,3988250,413
BLUE,60,3988225_18934,"LARGO TOWN CENTER",0,,60,3988225,401
BLUE,60,3988252_18934,"LARGO TOWN CENTER",0,,60,3988252,402
BLUE,60,3988110_18934,"LARGO TOWN CENTER",0,,60,3988110,403
BLUE,60,3988245_18934,"LARGO TOWN CENTER",0,,60,3988245,1421
BLUE,60,3988253_18934,"LARGO TOWN CENTER",0,,60,3988253,404
BLUE,60,3988267_18934,"LARGO TOWN CENTER",0,,60,3988267,405
BLUE,60,3988254_18934,"LARGO TOWN CENTER",0,,60,3988254,406
BLUE,60,3988264_18934,"LARGO TOWN CENTER",0,,60,3988264,407
BLUE,60,3988109_18934,"LARGO TOWN CENTER",0,,60,3988109,408
BLUE,60,3988261_18934,"LARGO TOWN CENTER",0,,60,3988261,409
BLUE,60,3988260_18934,"LARGO TOWN CENTER",0,,60,3988260,410
BLUE,60,3988258_18934,"LARGO TOWN CENTER",0,,60,3988258,1422
BLUE,60,3988259_18934,"LARGO TOWN CENTER",0,,60,3988259,411
BLUE,60,3988325_18934,"LARGO TOWN CENTER",0,,60,3988325,402
BLUE,60,3988265_18934,"LARGO TOWN CENTER",0,,61,3988265,412
BLUE,60,3988116_18934,"LARGO TOWN CENTER",0,,61,3988116,413
BLUE,60,3988262_18934,"LARGO TOWN CENTER",0,,61,3988262,401
BLUE,60,3988266_18934,"LARGO TOWN CENTER",0,,61,3988266,402
BLUE,60,3988263_18934,"LARGO TOWN CENTER",0,,61,3988263,403
BLUE,60,3988270_18934,"LARGO TOWN CENTER",0,,61,3988270,1421
BLUE,60,3988255_18934,"LARGO TOWN CENTER",0,,61,3988255,404
BLUE,60,3988268_18934,"LARGO TOWN CENTER",0,,61,3988268,405
BLUE,60,3988269_18934,"LARGO TOWN CENTER",0,,61,3988269,406
BLUE,60,3988256_18934,"LARGO TOWN CENTER",0,,61,3988256,408
BLUE,60,3987768_18934,"LARGO TOWN CENTER",0,,61,3987768,409
BLUE,60,3987769_18934,"LARGO TOWN CENTER",0,,61,3987769,410
BLUE,60,3988257_18934,"LARGO TOWN CENTER",0,,61,3988257,1422
BLUE,60,3987881_18934,"LARGO TOWN CENTER",0,,61,3987881,411
BLUE,60,3987880_18934,"LARGO TOWN CENTER",0,,61,3987880,412
BLUE,60,3987877_18934,"LARGO TOWN CENTER",0,,61,3987877,413
BLUE,60,3988115_18934,"LARGO TOWN CENTER",0,,61,3988115,402
BLUE,60,3987878_18934,"LARGO TOWN CENTER",0,,61,3987878,1421
BLUE,60,3988329_18934,"LARGO TOWN CENTER",0,,61,3988329,404
BLUE,60,3988425_18934,"LARGO TOWN CENTER",0,,61,3988425,405
BLUE,60,3988452_18934,"LARGO TOWN CENTER",0,,61,3988452,406
BLUE,60,3988416_18934,"LARGO TOWN CENTER",0,,61,3988416,409
BLUE,60,3988533_18934,"LARGO TOWN CENTER",0,,61,3988533,410
BLUE,60,3988534_18934,"LARGO TOWN CENTER",0,,61,3988534,1422
BLUE,60,3988535_18934,"LARGO TOWN CENTER",0,,61,3988535,411
BLUE,60,3988530_18934,"LARGO TOWN CENTER",0,,61,3988530,412
BLUE,60,3988422_18934,"LARGO TOWN CENTER",0,,61,3988422,413
BLUE,54,4077175_18934,"LARGO TOWN CENTER",0,,62,4077175,401
BLUE,54,4077171_18934,"LARGO TOWN CENTER",0,,62,4077171,402
BLUE,54,4077148_18934,"LARGO TOWN CENTER",0,,62,4077148,403
BLUE,54,4077209_18934,"LARGO TOWN CENTER",0,,62,4077209,404
BLUE,54,4077208_18934,"LARGO TOWN CENTER",0,,62,4077208,405
BLUE,54,4077109_18934,"LARGO TOWN CENTER",0,,62,4077109,401
BLUE,54,4077115_18934,"LARGO TOWN CENTER",0,,62,4077115,402
BLUE,54,4077107_18934,"LARGO TOWN CENTER",0,,62,4077107,403
BLUE,54,4077112_18934,"LARGO TOWN CENTER",0,,62,4077112,404
BLUE,54,4077121_18934,"LARGO TOWN CENTER",0,,62,4077121,405
BLUE,54,4077016_18934,"LARGO TOWN CENTER",0,,62,4077016,401
BLUE,54,4076995_18934,"LARGO TOWN CENTER",0,,62,4076995,402
BLUE,54,4076980_18934,"LARGO TOWN CENTER",0,,62,4076980,403
BLUE,54,4076978_18934,"LARGO TOWN CENTER",0,,62,4076978,404
BLUE,54,4077009_18934,"LARGO TOWN CENTER",0,,62,4077009,405
BLUE,54,4076955_18934,"LARGO TOWN CENTER",0,,62,4076955,401
BLUE,54,4076966_18934,"LARGO TOWN CENTER",0,,62,4076966,402
BLUE,54,4077003_18934,"LARGO TOWN CENTER",0,,62,4077003,403
BLUE,54,4076925_18934,"LARGO TOWN CENTER",0,,62,4076925,404
BLUE,54,4076869_18934,"LARGO TOWN CENTER",0,,62,4076869,405
BLUE,54,4076870_18934,"LARGO TOWN CENTER",0,,62,4076870,401
BLUE,54,4076931_18934,"LARGO TOWN CENTER",0,,62,4076931,402
BLUE,54,4076932_18934,"LARGO TOWN CENTER",0,,62,4076932,403
BLUE,54,4076878_18934,"LARGO TOWN CENTER",0,,62,4076878,404
BLUE,54,4076874_18934,"LARGO TOWN CENTER",0,,62,4076874,405
BLUE,54,4076825_18934,"LARGO TOWN CENTER",0,,62,4076825,401
BLUE,54,4076826_18934,"LARGO TOWN CENTER",0,,62,4076826,402
BLUE,54,4076865_18934,"LARGO TOWN CENTER",0,,62,4076865,403
BLUE,54,4076863_18934,"LARGO TOWN CENTER",0,,63,4076863,404
BLUE,54,4076814_18934,"LARGO TOWN CENTER",0,,63,4076814,405
BLUE,54,4076807_18934,"LARGO TOWN CENTER",0,,63,4076807,401
BLUE,54,4076797_18934,"LARGO TOWN CENTER",0,,63,4076797,402
BLUE,54,4076784_18934,"LARGO TOWN CENTER",0,,63,4076784,403
BLUE,54,4076756_18934,"LARGO TOWN CENTER",0,,63,4076756,404
BLUE,54,4076754_18934,"LARGO TOWN CENTER",0,,63,4076754,405
BLUE,54,4076736_18934,"LARGO TOWN CENTER",0,,63,4076736,401
BLUE,54,4076735_18934,"LARGO TOWN CENTER",0,,63,4076735,402
BLUE,54,4077241_18934,"LARGO TOWN CENTER",0,,63,4077241,403
BLUE,54,4077242_18934,"LARGO TOWN CENTER",0,,63,4077242,404
BLUE,54,4076751_18934,"LARGO TOWN CENTER",0,,63,4076751,405
BLUE,61,3989677_18934,"LARGO TOWN CENTER",0,,64,3989677,421
BLUE,61,3989676_18934,"LARGO TOWN CENTER",0,,64,3989676,409
BLUE,61,3989675_18934,"LARGO TOWN CENTER",0,,64,3989675,410
BLUE,61,3989678_18934,"LARGO TOWN CENTER",0,,64,3989678,411
BLUE,61,3989674_18934,"LARGO TOWN CENTER",0,,64,3989674,412
BLUE,61,3990603_18934,"LARGO TOWN CENTER",0,,64,3990603,413
BLUE,61,3989680_18934,"LARGO TOWN CENTER",0,,64,3989680,401
BLUE,61,3989681_18934,"LARGO TOWN CENTER",0,,64,3989681,402
BLUE,61,3989682_18934,"LARGO TOWN CENTER",0,,64,3989682,403
BLUE,61,3989699_18934,"LARGO TOWN CENTER",0,,64,3989699,422
BLUE,61,3989692_18934,"LARGO TOWN CENTER",0,,64,3989692,404
BLUE,61,3990604_18934,"LARGO TOWN CENTER",0,,64,3990604,405
BLUE,61,3989696_18934,"LARGO TOWN CENTER",0,,64,3989696,406
BLUE,61,3989686_18934,"LARGO TOWN CENTER",0,,64,3989686,407
BLUE,61,3989695_18934,"LARGO TOWN CENTER",0,,64,3989695,408
BLUE,61,3989685_18934,"LARGO TOWN CENTER",0,,64,3989685,421
BLUE,61,3989689_18934,"LARGO TOWN CENTER",0,,64,3989689,409
BLUE,61,3990605_18934,"LARGO TOWN CENTER",0,,64,3990605,410
BLUE,61,3989691_18934,"LARGO TOWN CENTER",0,,64,3989691,411
BLUE,61,3989693_18934,"LARGO TOWN CENTER",0,,64,3989693,412
BLUE,61,3989698_18934,"LARGO TOWN CENTER",0,,64,3989698,413
BLUE,61,3989694_18934,"LARGO TOWN CENTER",0,,64,3989694,401
BLUE,61,3989697_18934,"LARGO TOWN CENTER",0,,64,3989697,402
BLUE,61,3990606_18934,"LARGO TOWN CENTER",0,,64,3990606,403
BLUE,61,3989684_18934,"LARGO TOWN CENTER",0,,64,3989684,422
BLUE,61,3989679_18934,"LARGO TOWN CENTER",0,,64,3989679,404
BLUE,61,3989688_18934,"LARGO TOWN CENTER",0,,64,3989688,405
BLUE,61,3989690_18934,"LARGO TOWN CENTER",0,,64,3989690,406
BLUE,61,3989700_18934,"LARGO TOWN CENTER",0,,64,3989700,407
BLUE,61,3989687_18934,"LARGO TOWN CENTER",0,,64,3989687,408
BLUE,61,3989683_18934,"LARGO TOWN CENTER",0,,64,3989683,409
BLUE,61,3989701_18934,"LARGO TOWN CENTER",0,,64,3989701,410
BLUE,61,3989704_18934,"LARGO TOWN CENTER",0,,64,3989704,411
BLUE,61,3989705_18934,"LARGO TOWN CENTER",0,,64,3989705,412
BLUE,61,3989702_18934,"LARGO TOWN CENTER",0,,64,3989702,413
BLUE,61,3989706_18934,"LARGO TOWN CENTER",0,,64,3989706,401
BLUE,61,3989707_18934,"LARGO TOWN CENTER",0,,64,3989707,402
BLUE,61,3989703_18934,"LARGO TOWN CENTER",0,,64,3989703,403
BLUE,61,3989709_18934,"LARGO TOWN CENTER",0,,64,3989709,404
BLUE,61,3989715_18934,"LARGO TOWN CENTER",0,,64,3989715,405
BLUE,61,3989716_18934,"LARGO TOWN CENTER",0,,64,3989716,406
BLUE,61,3989718_18934,"LARGO TOWN CENTER",0,,64,3989718,407
BLUE,61,3989708_18934,"LARGO TOWN CENTER",0,,64,3989708,408
BLUE,61,3989717_18934,"LARGO TOWN CENTER",0,,64,3989717,409
BLUE,61,3989710_18934,"LARGO TOWN CENTER",0,,64,3989710,410
BLUE,61,3989713_18934,"LARGO TOWN CENTER",0,,64,3989713,411
BLUE,61,3989711_18934,"LARGO TOWN CENTER",0,,64,3989711,412
BLUE,61,3989714_18934,"LARGO TOWN CENTER",0,,64,3989714,413
BLUE,61,3989719_18934,"LARGO TOWN CENTER",0,,64,3989719,401
BLUE,61,3989720_18934,"LARGO TOWN CENTER",0,,64,3989720,402
BLUE,61,3989721_18934,"LARGO TOWN CENTER",0,,64,3989721,403
BLUE,61,3989712_18934,"LARGO TOWN CENTER",0,,64,3989712,404
BLUE,61,3989952_18934,"LARGO TOWN CENTER",0,,64,3989952,405
BLUE,61,3989957_18934,"LARGO TOWN CENTER",0,,64,3989957,406
BLUE,61,3989958_18934,"LARGO TOWN CENTER",0,,64,3989958,407
BLUE,61,3989959_18934,"LARGO TOWN CENTER",0,,64,3989959,408
BLUE,61,3989960_18934,"LARGO TOWN CENTER",0,,64,3989960,409
BLUE,61,3989953_18934,"LARGO TOWN CENTER",0,,64,3989953,410
BLUE,61,3990599_18934,"LARGO TOWN CENTER",0,,64,3990599,1422
BLUE,61,3989961_18934,"LARGO TOWN CENTER",0,,64,3989961,411
BLUE,61,3989954_18934,"LARGO TOWN CENTER",0,,64,3989954,412
BLUE,61,3989962_18934,"LARGO TOWN CENTER",0,,64,3989962,413
BLUE,61,3989955_18934,"LARGO TOWN CENTER",0,,64,3989955,401
BLUE,61,3989963_18934,"LARGO TOWN CENTER",0,,64,3989963,402
BLUE,61,3990600_18934,"LARGO TOWN CENTER",0,,64,3990600,403
BLUE,61,3989956_18934,"LARGO TOWN CENTER",0,,64,3989956,1421
BLUE,61,3989964_18934,"LARGO TOWN CENTER",0,,64,3989964,404
BLUE,61,3989975_18934,"LARGO TOWN CENTER",0,,64,3989975,405
BLUE,61,3989965_18934,"LARGO TOWN CENTER",0,,64,3989965,406
BLUE,61,3989966_18934,"LARGO TOWN CENTER",0,,64,3989966,407
BLUE,61,3990601_18934,"LARGO TOWN CENTER",0,,64,3990601,408
BLUE,61,3989971_18934,"LARGO TOWN CENTER",0,,64,3989971,409
BLUE,61,3989967_18934,"LARGO TOWN CENTER",0,,64,3989967,410
BLUE,61,3989968_18934,"LARGO TOWN CENTER",0,,64,3989968,1422
BLUE,61,3989969_18934,"LARGO TOWN CENTER",0,,64,3989969,411
BLUE,61,3990328_18934,"LARGO TOWN CENTER",0,,64,3990328,1422
BLUE,61,3989970_18934,"LARGO TOWN CENTER",0,,65,3989970,412
BLUE,61,3990602_18934,"LARGO TOWN CENTER",0,,65,3990602,413
BLUE,61,3989972_18934,"LARGO TOWN CENTER",0,,65,3989972,401
BLUE,61,3989973_18934,"LARGO TOWN CENTER",0,,65,3989973,402
BLUE,61,3989974_18934,"LARGO TOWN CENTER",0,,65,3989974,403
BLUE,61,3989979_18934,"LARGO TOWN CENTER",0,,65,3989979,1421
BLUE,61,3989980_18934,"LARGO TOWN CENTER",0,,65,3989980,404
BLUE,61,3989977_18934,"LARGO TOWN CENTER",0,,65,3989977,405
BLUE,61,3989978_18934,"LARGO TOWN CENTER",0,,65,3989978,406
BLUE,61,3989981_18934,"LARGO TOWN CENTER",0,,65,3989981,408
BLUE,61,3989982_18934,"LARGO TOWN CENTER",0,,65,3989982,409
BLUE,61,3989983_18934,"LARGO TOWN CENTER",0,,65,3989983,410
BLUE,61,3989976_18934,"LARGO TOWN CENTER",0,,65,3989976,1422
BLUE,61,3990333_18934,"LARGO TOWN CENTER",0,,65,3990333,411
BLUE,61,3990334_18934,"LARGO TOWN CENTER",0,,65,3990334,412
BLUE,61,3990330_18934,"LARGO TOWN CENTER",0,,65,3990330,413
BLUE,61,3990597_18934,"LARGO TOWN CENTER",0,,65,3990597,402
BLUE,61,3990331_18934,"LARGO TOWN CENTER",0,,65,3990331,1421
BLUE,61,3990332_18934,"LARGO TOWN CENTER",0,,65,3990332,404
BLUE,61,3990432_18934,"LARGO TOWN CENTER",0,,65,3990432,405
BLUE,61,3990596_18934,"LARGO TOWN CENTER",0,,65,3990596,406
BLUE,61,3990437_18934,"LARGO TOWN CENTER",0,,65,3990437,409
BLUE,61,3990430_18934,"LARGO TOWN CENTER",0,,65,3990430,410
BLUE,62,4075507_18934,"LARGO TOWN CENTER",0,,66,4075507,401
BLUE,62,4075505_18934,"LARGO TOWN CENTER",0,,66,4075505,402
BLUE,62,4075471_18934,"LARGO TOWN CENTER",0,,66,4075471,403
BLUE,62,4075879_18934,"LARGO TOWN CENTER",0,,66,4075879,404
BLUE,62,4075880_18934,"LARGO TOWN CENTER",0,,66,4075880,405
BLUE,62,4075881_18934,"LARGO TOWN CENTER",0,,66,4075881,401
BLUE,62,4075882_18934,"LARGO TOWN CENTER",0,,66,4075882,402
BLUE,62,4075883_18934,"LARGO TOWN CENTER",0,,66,4075883,403
BLUE,62,4075884_18934,"LARGO TOWN CENTER",0,,66,4075884,404
BLUE,62,4075469_18934,"LARGO TOWN CENTER",0,,66,4075469,405
BLUE,62,4075478_18934,"LARGO TOWN CENTER",0,,66,4075478,401
BLUE,62,4075503_18934,"LARGO TOWN CENTER",0,,66,4075503,402
BLUE,62,4075468_18934,"LARGO TOWN CENTER",0,,66,4075468,403
BLUE,62,4075472_18934,"LARGO TOWN CENTER",0,,66,4075472,404
BLUE,62,4075533_18934,"LARGO TOWN CENTER",0,,66,4075533,405
BLUE,62,4075540_18934,"LARGO TOWN CENTER",0,,66,4075540,401
BLUE,62,4075563_18934,"LARGO TOWN CENTER",0,,66,4075563,402
BLUE,62,4075529_18934,"LARGO TOWN CENTER",0,,66,4075529,403
BLUE,62,4075532_18934,"LARGO TOWN CENTER",0,,66,4075532,404
BLUE,62,4075618_18934,"LARGO TOWN CENTER",0,,66,4075618,405
BLUE,62,4075615_18934,"LARGO TOWN CENTER",0,,66,4075615,401
BLUE,62,4075674_18934,"LARGO TOWN CENTER",0,,66,4075674,402
BLUE,62,4075676_18934,"LARGO TOWN CENTER",0,,66,4075676,403
BLUE,62,4075612_18934,"LARGO TOWN CENTER",0,,66,4075612,404
BLUE,62,4075611_18934,"LARGO TOWN CENTER",0,,66,4075611,405
BLUE,62,4075621_18934,"LARGO TOWN CENTER",0,,66,4075621,401
BLUE,62,4075632_18934,"LARGO TOWN CENTER",0,,66,4075632,402
BLUE,62,4075700_18934,"LARGO TOWN CENTER",0,,66,4075700,403
BLUE,62,4075703_18934,"LARGO TOWN CENTER",0,,67,4075703,404
BLUE,62,4075752_18934,"LARGO TOWN CENTER",0,,67,4075752,405
BLUE,62,4075719_18934,"LARGO TOWN CENTER",0,,67,4075719,401
BLUE,62,4075720_18934,"LARGO TOWN CENTER",0,,67,4075720,402
BLUE,62,4075748_18934,"LARGO TOWN CENTER",0,,67,4075748,403
BLUE,62,4075772_18934,"LARGO TOWN CENTER",0,,67,4075772,404
BLUE,62,4075768_18934,"LARGO TOWN CENTER",0,,67,4075768,405
BLUE,62,4075891_18934,"LARGO TOWN CENTER",0,,67,4075891,401
BLUE,62,4075892_18934,"LARGO TOWN CENTER",0,,67,4075892,402
BLUE,62,4075774_18934,"LARGO TOWN CENTER",0,,67,4075774,403
GREEN,55,3984641_18934,"GREENBELT",0,,68,3984641,503
GREEN,55,3984642_18934,"GREENBELT",0,,68,3984642,504
GREEN,55,3984644_18934,"GREENBELT",0,,68,3984644,505
GREEN,55,3984645_18934,"GREENBELT",0,,68,3984645,506
GREEN,55,3984646_18934,"GREENBELT",0,,68,3984646,507
